Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
22/NCF/EI/11277,National Challenge Fund,Energy Innovation Challenge,,Alojz Ivankovic,https://orcid.org/0000-0002-3938-828X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Aerodynamic Design and CFD Analysis of Drag Reducing Appendable Devices for Large Ground Vehicles,01/06/2023,30/11/2024,307469
22/NCF/EI/11304,National Challenge Fund,Energy Innovation Challenge,,Tony Keene,https://orcid.org/0000-0003-2297-4327,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,BioCarbon � Turning Waste Into Energy Storage,01/06/2023,30/11/2024,301110
22/NCF/EI/11325,National Challenge Fund,Energy Innovation Challenge,,Sithara Pavithran,https://orcid.org/0000-0002-5282-3645,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Advanced Perovskite Solar Cells for Mass-scale Sustainable Production ( SmarTSolaR),01/06/2023,30/11/2024,323313
22/NCF/EI/11326,National Challenge Fund,Energy Innovation Challenge,,Dermot Brabazon,https://orcid.org/0000-0003-3214-6381,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Enhanced Photocatalytic Electrochemical Cells (PEC) for Green Hydrogen Production: Surfaces to Break the Cost and Production Yield Barriers of PEC,01/06/2023,30/11/2024,310485
22/NCF/EI/11329,National Challenge Fund,Energy Innovation Challenge,,Fergal O'Rourke,https://orcid.org/0000-0003-4970-3826,Dundalk Institute of Technology (DkIT),https://ror.org/01800zd49,Science Foundation Ireland,10.13039/501100001602,Floating Offshore Measurement Platform,01/06/2023,30/11/2024,303438
22/NCF/EI/11334,National Challenge Fund,Energy Innovation Challenge,,Fabiano Pallonetto,https://orcid.org/0000-0003-4416-4202,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,"RENEW - Renewable Energy through Networking, Education, and building a strong community Will for sustainability",01/06/2023,30/11/2024,313964
22/NCF/HE/11105,National Challenge Fund,Healthy Environment for All Challenge,,Marica Cassarino,https://orcid.org/0000-0002-1624-921X,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,"BEHAVior and Impacts on AIR quality: Combining forecasting with co-created, targeted messages to reduce polluting behaviours (BEHAV-I-AIR)",01/06/2023,30/11/2024,300536
22/NCF/HE/11142,National Challenge Fund,Healthy Environment for All Challenge,,Yuanyuan Chen,https://orcid.org/0000-0001-8706-766X,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Science Foundation Ireland,10.13039/501100001602,Traceless: Developing fully biodegradable tree-supporting products with controlled release of fertilizers and pesticides to avoid microplastic and chemical pollution,01/06/2023,30/11/2024,303562
22/NCF/HE/11177,National Challenge Fund,Healthy Environment for All Challenge,,David O'Connor,https://orcid.org/0000-0003-1233-2769,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Biological and chemical aerosol Monitoring and modeling (BOHEMIAN),01/06/2023,30/11/2024,282385
22/NCF/HE/11198,National Challenge Fund,Healthy Environment for All Challenge,,Jeremy Auerbach,https://orcid.org/0000-0003-0061-7943,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Unleading Water: Community Science and Environmental Justice for Healthy Irish Homes,01/06/2023,30/11/2024,289296
22/NCF/HE/11205,National Challenge Fund,Healthy Environment for All Challenge,,Ciprian Briciu-Burgina,https://orcid.org/0000-0001-8682-9116,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,RESTART (Rapid bactErial Sensing for a healThy wAter enviRonmenT),01/06/2023,30/11/2024,323696
22/NCF/HE/11252,National Challenge Fund,Healthy Environment for All Challenge,,Deirdre Fitzgerald-Hughes,https://orcid.org/0000-0002-4843-3839,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,NoHoW-AMR - New OneHealth OneWater Antimicrobial Resistance Solutions,01/06/2023,30/11/2024,315385
22/NCF/HE/11280,National Challenge Fund,Healthy Environment for All Challenge,,Cormac Murphy,https://orcid.org/0000-0002-2137-3338,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,A Sustainable Solution for the Disposal of PFAS-containing Aqueous Film Forming Foams (AFFF),01/06/2023,30/11/2024,276323
22/NCF/HE/11316,National Challenge Fund,Healthy Environment for All Challenge,,Jimmy O'Keeffe,https://orcid.org/0000-0002-6322-0305,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,VNiC-Health (Valuing Natural Capital in Communities for Health),01/06/2023,30/11/2024,318288
22/NCF/HE/11317,National Challenge Fund,Healthy Environment for All Challenge,,Ruair� Brannigan,https://orcid.org/0000-0003-4420-2205,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Revolutionizing Water Purification: An Innovative Filtration-based Approach for the Effective Elimination of Per- and Polyfluoroalkyl Substances (PFAS),01/06/2023,30/11/2024,308191
22/NCF/HE/11318,National Challenge Fund,Healthy Environment for All Challenge,,Srikanta Sannigrahi,https://orcid.org/0000-0002-3835-386X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,An INTEgrated stReet tree VALuation-based solution for minimizing the uneven street tree distribution in  Cities (INTERVAL),01/06/2023,30/11/2024,317697
22/NCF/OT/11077,National Challenge Fund,OurTech Challenge,,Susan Leavy,https://orcid.org/0000-0002-3679-2279,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,ART: Assessing Recommendations for Trustworthy AI,01/06/2023,30/11/2024,252541
22/NCF/OT/11106,National Challenge Fund,OurTech Challenge,,Susan Rea,https://orcid.org/0000-0002-4388-661X,Munster Technological University (MTU),https://ror.org/013xpqh61,Science Foundation Ireland,10.13039/501100001602,IDEate - Inclusive DEsign for digital public services,01/06/2023,30/11/2024,259338
22/NCF/OT/11150,National Challenge Fund,OurTech Challenge,,Chiara Cocco,https://orcid.org/0000-0002-4156-1491,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,CRAFT-MY-STREET - Capacity building of local government for youth engagement in decision-making through geospatial data and Minecraft,01/06/2023,30/11/2024,259894
22/NCF/OT/11158,National Challenge Fund,OurTech Challenge,,Christina Thorpe,https://orcid.org/0000-0002-2359-883X,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,GroSafe: A Technology Enabled Solution for Building Societal Resilience against Grooming,01/06/2023,30/11/2024,257479
22/NCF/OT/11212,National Challenge Fund,OurTech Challenge,,Hazel Murray,https://orcid.org/0000-0002-5349-4011,Munster Technological University (MTU),https://ror.org/013xpqh61,Science Foundation Ireland,10.13039/501100001602,Cyber safety for vulnerable populations,01/06/2023,30/11/2024,259979
